WordInds,LexSemErr,ONsize,Frequency,Concreteness,ItemCrossedThreshold,Constraint_name,IsExpected_name,Constraint_code,IsExpected_code,Word
369.0,303.59242525586006,9.0,0.032569608,1.0,1.0,HighConstraint,Unexpected,1,-1,wick
335.0,267.61239204773426,10.0,0.023797268,-1.0,1.0,HighConstraint,Unexpected,1,-1,toke
377.0,261.79235938612146,4.0,0.020629578,1.0,1.0,HighConstraint,Unexpected,1,-1,tyke
208.0,251.52831985041985,4.0,0.00979284,-1.0,1.0,HighConstraint,Unexpected,1,-1,laud
507.0,303.74059946601295,10.0,0.019742265,-1.0,1.0,HighConstraint,Unexpected,1,-1,mull
119.0,215.88399549199363,1.0,0.017998236,-1.0,1.0,HighConstraint,Unexpected,1,-1,ogle
94.0,284.80382488327166,5.0,0.019742265,-1.0,1.0,HighConstraint,Unexpected,1,-1,spew
110.0,308.19382863515256,11.0,0.024841166,-1.0,1.0,HighConstraint,Unexpected,1,-1,fend
303.0,280.91365919121637,7.0,0.015210309,-1.0,1.0,HighConstraint,Unexpected,1,-1,wean
472.0,282.99561816285956,4.0,0.028636994,-1.0,1.0,HighConstraint,Unexpected,1,-1,cram
217.0,287.5828926617854,4.0,0.04500279,1.0,1.0,HighConstraint,Unexpected,1,-1,toss
13.0,295.4536702450008,8.0,0.019742265,-1.0,1.0,HighConstraint,Unexpected,1,-1,bode
373.0,312.1980217260966,11.0,0.049061392,-1.0,1.0,HighConstraint,Unexpected,1,-1,cure
365.0,236.29170014922266,1.0,0.012580767,1.0,1.0,HighConstraint,Unexpected,1,-1,cyan
192.0,262.4532678042129,3.0,0.049264772,-1.0,1.0,HighConstraint,Unexpected,1,-1,deny
318.0,241.37939750818592,0.0,0.053141592,-1.0,1.0,HighConstraint,Unexpected,1,-1,liar
2.0,260.21270178668476,5.0,0.042052879,1.0,1.0,HighConstraint,Unexpected,1,-1,robe
215.0,306.2168483277672,8.0,0.044990191,1.0,1.0,HighConstraint,Unexpected,1,-1,tire
469.0,321.1512294190314,12.0,0.040326848,-1.0,1.0,HighConstraint,Unexpected,1,-1,pose
405.0,279.7776790171906,3.0,0.025316319,1.0,1.0,HighConstraint,Unexpected,1,-1,gulp
251.0,280.1216012364027,4.0,0.012580767,-1.0,1.0,HighConstraint,Unexpected,1,-1,fiat
443.0,279.96328585645773,4.0,0.041626321,1.0,1.0,HighConstraint,Unexpected,1,-1,tray
70.0,310.1803053981414,14.0,0.03458721,-1.0,1.0,HighConstraint,Unexpected,1,-1,cope
434.0,229.95023890380148,1.0,0.067378197,-1.0,1.0,HighConstraint,Unexpected,1,-1,goes
337.0,286.11139206709333,4.0,0.017175717,1.0,1.0,HighConstraint,Unexpected,1,-1,hemp
41.0,314.59889265120347,7.0,0.04315977,1.0,1.0,HighConstraint,Unexpected,1,-1,silk
250.0,299.63148641431206,5.0,0.040951387,1.0,1.0,HighConstraint,Unexpected,1,-1,monk
283.0,221.269406534525,0.0,0.029927467,1.0,1.0,HighConstraint,Unexpected,1,-1,hobo
465.0,284.829114753672,5.0,0.049149583,1.0,1.0,HighConstraint,Unexpected,1,-1,horn
187.0,214.6789667399632,1.0,0.050782023,-1.0,1.0,HighConstraint,Unexpected,1,-1,amen
297.0,303.21466788755316,6.0,0.041376145,1.0,1.0,HighConstraint,Unexpected,1,-1,soil
134.0,267.31590048058854,3.0,0.027791076,-1.0,1.0,HighConstraint,Unexpected,1,-1,duly
40.0,326.7502728189166,12.0,0.022593186,1.0,1.0,HighConstraint,Unexpected,1,-1,gash
372.0,272.98225952813243,4.0,0.030656396,1.0,1.0,HighConstraint,Unexpected,1,-1,barf
22.0,261.7157327100922,5.0,0.037895286,1.0,1.0,HighConstraint,Unexpected,1,-1,herb
409.0,261.46727757265757,3.0,0.025906661,-1.0,1.0,HighConstraint,Unexpected,1,-1,cuss
147.0,312.7511709759203,7.0,0.040121668,1.0,1.0,HighConstraint,Unexpected,1,-1,disk
299.0,299.34131139807596,4.0,0.021167726,-1.0,1.0,HighConstraint,Unexpected,1,-1,blab
370.0,263.49381824291896,3.0,0.023797268,-1.0,1.0,HighConstraint,Unexpected,1,-1,clog
102.0,275.7015175305845,6.0,0.032808985,-1.0,1.0,HighConstraint,Unexpected,1,-1,reap
144.0,281.00864728998647,6.0,0.027330322,-1.0,1.0,HighConstraint,Unexpected,1,-1,posh
186.0,263.62285449607236,3.0,0.043804107,1.0,1.0,HighConstraint,Unexpected,1,-1,lamb
111.0,264.17801557684373,1.0,0.015210309,1.0,1.0,HighConstraint,Unexpected,1,-1,peso
122.0,299.1721502435156,11.0,0.012580767,-1.0,1.0,HighConstraint,Unexpected,1,-1,seep
169.0,211.60762940813265,1.0,0.052682637,-1.0,1.0,HighConstraint,Unexpected,1,-1,jerk
275.0,288.79614041348316,12.0,0.05009989,-1.0,1.0,HighConstraint,Unexpected,1,-1,wide
219.0,219.056844465369,1.0,0.068576879,-1.0,1.0,HighConstraint,Unexpected,1,-1,each
67.0,275.7490796497046,6.0,0.052290276,-1.0,1.0,HighConstraint,Unexpected,1,-1,weak
103.0,228.33892612121008,2.0,0.020903151,-1.0,1.0,HighConstraint,Unexpected,1,-1,awry
243.0,324.8033385751136,12.0,0.029754684,1.0,1.0,HighConstraint,Unexpected,1,-1,sage
432.0,224.0034492401441,2.0,0.037834092,1.0,1.0,HighConstraint,Unexpected,1,-1,quiz
394.0,311.3668013870196,6.0,0.012580767,1.0,1.0,HighConstraint,Unexpected,1,-1,posy
448.0,248.49338499538308,2.0,0.012580767,-1.0,1.0,HighConstraint,Unexpected,1,-1,serf
89.0,287.24009690764365,4.0,0.022593186,1.0,1.0,HighConstraint,Unexpected,1,-1,lube
38.0,318.6479220362436,16.0,0.041907093,-1.0,1.0,HighConstraint,Unexpected,1,-1,bare
358.0,341.05757169717447,16.0,0.041907093,1.0,1.0,HighConstraint,Unexpected,1,-1,cane
113.0,330.20512512166783,11.0,0.036741599,1.0,1.0,HighConstraint,Unexpected,1,-1,mold
15.0,254.2078752716198,5.0,0.052113893,-1.0,1.0,HighConstraint,Unexpected,1,-1,tour
5.0,314.35764214058077,15.0,0.050603841,-1.0,1.0,HighConstraint,Unexpected,1,-1,sale
308.0,225.24618241464796,2.0,0.055420169,-1.0,1.0,HighConstraint,Unexpected,1,-1,plus
502.0,233.31874920605446,2.0,0.058316085,-1.0,1.0,HighConstraint,Unexpected,1,-1,holy
360.0,296.21789106875406,7.0,0.044752614,1.0,1.0,HighConstraint,Unexpected,1,-1,clay
495.0,251.75005013529554,6.0,0.052358669,-1.0,1.0,HighConstraint,Unexpected,1,-1,harm
52.0,291.35293698575794,12.0,0.046996994,-1.0,1.0,HighConstraint,Unexpected,1,-1,rape
490.0,225.9984085281532,1.0,0.016254207,-1.0,1.0,HighConstraint,Unexpected,1,-1,crux
424.0,285.28593648899226,4.0,0.007163298,1.0,1.0,HighConstraint,Unexpected,1,-1,jowl
422.0,279.7098510208624,3.0,0.043643923,1.0,1.0,HighConstraint,Unexpected,1,-1,plug
354.0,233.18246795433993,2.0,0.038255251,-1.0,1.0,HighConstraint,Unexpected,1,-1,heir
386.0,284.986417264987,6.0,0.034301038,-1.0,1.0,HighConstraint,Unexpected,1,-1,frat
206.0,332.7786445614466,15.0,0.026047047,1.0,1.0,HighConstraint,Unexpected,1,-1,soot
398.0,287.6591873513982,7.0,0.037614514,-1.0,1.0,HighConstraint,Unexpected,1,-1,mild
191.0,286.38937738136485,7.0,0.033537913,1.0,1.0,HighConstraint,Unexpected,1,-1,moss
504.0,278.27790916555296,3.0,0.017598675,-1.0,1.0,HighConstraint,Unexpected,1,-1,wiry
43.0,235.32612776118282,1.0,0.023417505,1.0,1.0,HighConstraint,Unexpected,1,-1,yogi
304.0,324.9774905318121,10.0,0.025762675,1.0,1.0,HighConstraint,Unexpected,1,-1,mead
412.0,304.30201408676857,9.0,0.025316319,1.0,1.0,HighConstraint,Unexpected,1,-1,hive
406.0,192.78793664041476,0.0,0.042968989,-1.0,1.0,HighConstraint,Unexpected,1,-1,envy
473.0,310.9543045279373,10.0,0.032866579,-1.0,1.0,HighConstraint,Unexpected,1,-1,mend
181.0,304.0604986112472,7.0,0.031806483,1.0,1.0,HighConstraint,Unexpected,1,-1,tong
506.0,299.8006233288656,9.0,0.044964993,-1.0,1.0,HighConstraint,Unexpected,1,-1,fond
254.0,283.1898843852754,6.0,0.020903151,1.0,1.0,HighConstraint,Unexpected,1,-1,kale
470.0,234.18091840584543,2.0,0.048883209,-1.0,1.0,HighConstraint,Unexpected,1,-1,josh
224.0,303.0278911044463,8.0,0.032004464,-1.0,1.0,HighConstraint,Unexpected,1,-1,cant
48.0,234.14194669208277,2.0,0.030260434,1.0,1.0,HighConstraint,Unexpected,1,-1,fuzz
468.0,259.3460614978587,4.0,0.027564299,-1.0,1.0,HighConstraint,Unexpected,1,-1,twat
184.0,320.4782349476081,14.0,0.044016486,-1.0,1.0,HighConstraint,Unexpected,1,-1,lame
348.0,273.5381434976531,3.0,0.045515739,1.0,1.0,HighConstraint,Unexpected,1,-1,palm
498.0,230.7582869344614,1.0,0.023610086,-1.0,1.0,HighConstraint,Unexpected,1,-1,saga
474.0,256.6862717928017,1.0,0.017998236,1.0,1.0,HighConstraint,Unexpected,1,-1,wren
142.0,242.80226677084133,1.0,0.040742607,-1.0,1.0,HighConstraint,Unexpected,1,-1,glen
87.0,219.50845511504613,0.0,0.022593186,1.0,1.0,HighConstraint,Unexpected,1,-1,tutu
0.0,266.7443929825761,2.0,0.019423696,-1.0,1.0,HighConstraint,Unexpected,1,-1,trod
35.0,242.94866124859172,0.0,0.021671676,1.0,1.0,HighConstraint,Unexpected,1,-1,euro
115.0,331.07357811338017,7.0,0.026714782,1.0,1.0,HighConstraint,Unexpected,1,-1,blob
463.0,269.0478873788209,3.0,0.023797268,-1.0,1.0,HighConstraint,Unexpected,1,-1,blip
149.0,267.27928692548096,3.0,0.027677688,-1.0,1.0,HighConstraint,Unexpected,1,-1,daft
329.0,190.9636739888448,2.0,0.044803009,-1.0,1.0,HighConstraint,Unexpected,1,-1,july
391.0,311.235802878174,7.0,0.023417505,1.0,1.0,HighConstraint,Unexpected,1,-1,carp
189.0,241.09781022215583,3.0,0.010836738,-1.0,1.0,HighConstraint,Unexpected,1,-1,skew
450.0,199.16850542181368,0.0,0.038485628,1.0,1.0,HighConstraint,Unexpected,1,-1,ammo
415.0,331.34368159875555,12.0,0.03816706,1.0,1.0,HighConstraint,Unexpected,1,-1,hunk
317.0,263.2581605880168,3.0,0.044059682,1.0,1.0,HighConstraint,Unexpected,1,-1,shed
225.0,306.89087232626355,5.0,0.023219524,1.0,1.0,HighConstraint,Unexpected,1,-1,sift
167.0,298.821900578752,6.0,0.014630766,1.0,1.0,HighConstraint,Unexpected,1,-1,nape
106.0,259.7096827739664,2.0,0.016727561,-1.0,1.0,HighConstraint,Unexpected,1,-1,airy
228.0,302.31227118878763,10.0,0.054673242,-1.0,1.0,HighConstraint,Unexpected,1,-1,form
201.0,278.28992837422203,8.0,0.026842569,-1.0,1.0,HighConstraint,Unexpected,1,-1,bony
298.0,324.1043904458607,12.0,0.03132413,1.0,1.0,HighConstraint,Unexpected,1,-1,lice
285.0,311.03953453728246,9.0,0.043732114,1.0,1.0,HighConstraint,Unexpected,1,-1,pork
378.0,311.31951809354877,6.0,0.038710606,1.0,1.0,HighConstraint,Unexpected,1,-1,grid
137.0,297.37745750491433,7.0,0.030499811,1.0,1.0,HighConstraint,Unexpected,1,-1,fang
196.0,209.5925287137292,0.0,0.044700419,1.0,1.0,HighConstraint,Unexpected,1,-1,jazz
54.0,247.18527230311935,1.0,0.021912853,-1.0,1.0,HighConstraint,Unexpected,1,-1,spry
480.0,332.9473634733439,10.0,0.040569824,1.0,1.0,HighConstraint,Unexpected,1,-1,cord
9.0,259.9691906976834,1.0,0.00979284,1.0,1.0,HighConstraint,Unexpected,1,-1,clef
129.0,273.79572151325556,6.0,0.013325894,-1.0,1.0,HighConstraint,Unexpected,1,-1,clad
63.0,254.55385752704873,4.0,0.050794622,-1.0,1.0,HighConstraint,Unexpected,1,-1,thee
10.0,264.526310430727,7.0,0.052893216,-1.0,1.0,HighConstraint,Unexpected,1,-1,mood
16.0,214.33897673566662,3.0,0.014630766,1.0,1.0,HighConstraint,Unexpected,1,-1,talc
71.0,278.7768277667709,4.0,0.024841166,1.0,1.0,HighConstraint,Unexpected,1,-1,spud
26.0,283.9945356656559,5.0,0.037389536,1.0,1.0,HighConstraint,Unexpected,1,-1,limb
274.0,279.17821110208774,3.0,0.043112975,1.0,1.0,HighConstraint,Unexpected,1,-1,bait
357.0,262.72195282323423,2.0,0.023417505,1.0,1.0,HighConstraint,Unexpected,1,-1,purr
174.0,276.7777075125855,2.0,0.039957884,1.0,1.0,HighConstraint,Unexpected,1,-1,riot
293.0,292.78809480215807,8.0,0.032508414,-1.0,1.0,HighConstraint,Unexpected,1,-1,poll
232.0,313.35021303448804,8.0,0.029216537,1.0,1.0,HighConstraint,Unexpected,1,-1,lark
447.0,226.62698953059325,2.0,0.019742265,-1.0,1.0,HighConstraint,Unexpected,1,-1,dyer
322.0,296.38713006109987,5.0,0.028224834,1.0,1.0,HighConstraint,Unexpected,1,-1,wasp
157.0,315.2464377965123,8.0,0.022593186,1.0,1.0,HighConstraint,Unexpected,1,-1,fowl
276.0,243.46596597303716,3.0,0.010836738,-1.0,1.0,HighConstraint,Unexpected,1,-1,yelp
203.0,256.7055794692227,2.0,0.036036068,1.0,1.0,HighConstraint,Unexpected,1,-1,bulb
457.0,217.44393861806867,3.0,0.019090729,1.0,1.0,HighConstraint,Unexpected,1,-1,oxen
152.0,274.8985018112467,8.0,0.031603103,-1.0,1.0,HighConstraint,Unexpected,1,-1,goof
364.0,315.0029035360074,13.0,0.044306258,-1.0,1.0,HighConstraint,Unexpected,1,-1,heal
460.0,330.0078029236885,11.0,0.005419269,-1.0,1.0,HighConstraint,Unexpected,1,-1,balk
418.0,245.64580281052326,1.0,0.023016144,-1.0,1.0,HighConstraint,Unexpected,1,-1,mono
325.0,304.7531363158424,5.0,0.045186372,1.0,1.0,HighConstraint,Unexpected,1,-1,chin
496.0,296.2980871869204,11.0,0.038764601,-1.0,1.0,HighConstraint,Unexpected,1,-1,lust
51.0,311.52898096979095,9.0,0.023797268,-1.0,1.0,HighConstraint,Unexpected,1,-1,bunt
290.0,183.58814657867774,0.0,0.036190853,-1.0,1.0,HighConstraint,Unexpected,1,-1,jinx
361.0,288.47515430965865,5.0,0.052416263,1.0,1.0,HighConstraint,Unexpected,1,-1,soft
327.0,323.035214339989,10.0,0.039887691,1.0,1.0,HighConstraint,Unexpected,1,-1,fart
379.0,271.6661562506305,5.0,0.048379259,-1.0,1.0,HighConstraint,Unexpected,1,-1,bout
162.0,196.14075691127135,0.0,0.050740627,1.0,1.0,HighConstraint,Unexpected,1,-1,taxi
180.0,242.30955336733783,5.0,0.039981282,-1.0,1.0,HighConstraint,Unexpected,1,-1,vain
176.0,264.28889593645044,2.0,0.029841076,1.0,1.0,HighConstraint,Unexpected,1,-1,gala
24.0,231.58925993303438,1.0,0.052571048,-1.0,1.0,HighConstraint,Unexpected,1,-1,ally
282.0,248.24064187799462,1.0,0.037088965,-1.0,1.0,HighConstraint,Unexpected,1,-1,trek
146.0,221.84565206709635,1.0,0.024162632,1.0,1.0,HighConstraint,Unexpected,1,-1,zinc
127.0,288.9593884828928,9.0,0.044333255,1.0,1.0,HighConstraint,Unexpected,1,-1,cock
456.0,312.8374070181799,12.0,0.02500315,1.0,1.0,HighConstraint,Unexpected,1,-1,pail
384.0,301.2238994544072,6.0,0.037709904,1.0,1.0,HighConstraint,Unexpected,1,-1,crop
60.0,278.43680050811975,3.0,0.04755134,1.0,1.0,HighConstraint,Unexpected,1,-1,fuel
82.0,304.55728234423094,11.0,0.031394323,-1.0,1.0,HighConstraint,Unexpected,1,-1,hock
404.0,303.74202763134554,10.0,0.044713018,-1.0,1.0,HighConstraint,Unexpected,1,-1,link
50.0,271.09199660024416,3.0,0.038681809,-1.0,1.0,HighConstraint,Unexpected,1,-1,prey
336.0,296.412631050622,10.0,0.060432678,-1.0,1.0,HighConstraint,Unexpected,1,-1,fool
6.0,198.38621956217952,0.0,0.024677382,1.0,1.0,HighConstraint,Unexpected,1,-1,dojo
396.0,309.2914517848246,9.0,0.046073685,1.0,1.0,HighConstraint,Unexpected,1,-1,corn
47.0,319.8275061809329,13.0,0.023016144,-1.0,1.0,HighConstraint,Unexpected,1,-1,hone
25.0,290.4515298012254,10.0,0.022373607,-1.0,1.0,HighConstraint,Unexpected,1,-1,mope
222.0,253.19989850157785,4.0,0.012580767,-1.0,1.0,HighConstraint,Unexpected,1,-1,volt
88.0,271.7539103066463,6.0,0.046503843,-1.0,1.0,HighConstraint,Unexpected,1,-1,host
128.0,288.1435997092764,3.0,0.010836738,1.0,1.0,HighConstraint,Unexpected,1,-1,alum
428.0,260.64360215042774,6.0,0.029027555,1.0,1.0,HighConstraint,Unexpected,1,-1,yarn
345.0,216.26471180855273,0.0,0.028834974,1.0,1.0,HighConstraint,Unexpected,1,-1,luau
61.0,298.0837504207125,7.0,0.029841076,1.0,1.0,HighConstraint,Unexpected,1,-1,dung
97.0,311.7620684534858,14.0,0.007163298,1.0,1.0,HighConstraint,Unexpected,1,-1,slat
120.0,207.5755533389751,0.0,0.026320621,1.0,1.0,HighConstraint,Unexpected,1,-1,afro
380.0,270.38847253972733,3.0,0.040634618,1.0,1.0,HighConstraint,Unexpected,1,-1,haul
226.0,314.09010821497225,11.0,0.042774608,1.0,1.0,HighConstraint,Unexpected,1,-1,deed
56.0,315.55315347394725,15.0,0.032981768,-1.0,1.0,HighConstraint,Unexpected,1,-1,fore
482.0,294.7041778071956,10.0,0.038654812,-1.0,1.0,HighConstraint,Unexpected,1,-1,warp
91.0,311.9032730854197,15.0,0.007163298,-1.0,1.0,HighConstraint,Unexpected,1,-1,sate
256.0,255.65305515267806,4.0,0.023797268,-1.0,1.0,HighConstraint,Unexpected,1,-1,drab
421.0,286.3253589886614,11.0,0.043390148,-1.0,1.0,HighConstraint,Unexpected,1,-1,worn
78.0,288.8558164526789,4.0,0.022807365,1.0,1.0,HighConstraint,Unexpected,1,-1,fawn
359.0,256.00813314828554,1.0,0.008588758,-1.0,1.0,HighConstraint,Unexpected,1,-1,bios
328.0,263.14839015076114,7.0,0.054669642,-1.0,1.0,HighConstraint,Unexpected,1,-1,main
132.0,358.4191119271929,15.0,0.030960566,1.0,1.0,HighConstraint,Unexpected,1,-1,bale
342.0,318.43305081839316,9.0,0.026586994,1.0,1.0,HighConstraint,Unexpected,1,-1,spam
278.0,205.67444279230327,0.0,0.010836738,1.0,1.0,HighConstraint,Unexpected,1,-1,ovum
168.0,275.03308806845473,4.0,0.016727561,-1.0,1.0,HighConstraint,Unexpected,1,-1,gait
36.0,264.87895487999134,3.0,0.041136769,-1.0,1.0,HighConstraint,Unexpected,1,-1,prep
55.0,301.10877134095324,5.0,0.046106082,1.0,1.0,HighConstraint,Unexpected,1,-1,flip
484.0,267.4348207539588,3.0,0.047745721,-1.0,1.0,HighConstraint,Unexpected,1,-1,clue
497.0,340.1051350048157,17.0,0.019742265,1.0,1.0,HighConstraint,Unexpected,1,-1,pore
246.0,287.2222315966324,5.0,0.046804413,-1.0,1.0,HighConstraint,Unexpected,1,-1,tune
156.0,303.2589654270697,11.0,0.042106874,-1.0,1.0,HighConstraint,Unexpected,1,-1,hack
375.0,205.7622156528367,1.0,0.065213009,-1.0,1.0,HighConstraint,Unexpected,1,-1,news
477.0,344.38834701323,12.0,0.03969511,1.0,1.0,HighConstraint,Unexpected,1,-1,bunk
259.0,302.3632158961131,8.0,0.041136769,1.0,1.0,HighConstraint,Unexpected,1,-1,bass
264.0,257.9410231722833,5.0,0.047796116,1.0,1.0,HighConstraint,Unexpected,1,-1,jean
319.0,302.5904386300458,13.0,0.035636508,-1.0,1.0,HighConstraint,Unexpected,1,-1,lent
501.0,273.40644029389694,2.0,0.051008801,1.0,1.0,HighConstraint,Unexpected,1,-1,tied
351.0,276.6887186110336,8.0,0.018379799,1.0,1.0,HighConstraint,Unexpected,1,-1,vise
451.0,324.88549597441,9.0,0.040415039,1.0,1.0,HighConstraint,Unexpected,1,-1,bolt
93.0,249.55322232786344,2.0,0.045161174,1.0,1.0,HighConstraint,Unexpected,1,-1,eats
272.0,287.02203533197354,6.0,0.030260434,1.0,1.0,HighConstraint,Unexpected,1,-1,lobe
509.0,211.42061949724092,0.0,0.023610086,1.0,1.0,HighConstraint,Unexpected,1,-1,kiwi
280.0,304.1153106035748,7.0,0.032924173,1.0,1.0,HighConstraint,Unexpected,1,-1,harp
85.0,341.0217867378447,13.0,0.033590108,1.0,1.0,HighConstraint,Unexpected,1,-1,pest
175.0,296.48613561985667,7.0,0.03652562,-1.0,1.0,HighConstraint,Unexpected,1,-1,dork
346.0,314.3005615615859,8.0,0.040281852,1.0,1.0,HighConstraint,Unexpected,1,-1,loop
503.0,305.01206972170525,5.0,0.028224834,1.0,1.0,HighConstraint,Unexpected,1,-1,spur
446.0,298.4531133196907,8.0,0.020629578,-1.0,1.0,HighConstraint,Unexpected,1,-1,musk
28.0,309.315416521044,8.0,0.033096956,1.0,1.0,HighConstraint,Unexpected,1,-1,hoop
307.0,308.53505900404605,10.0,0.016727561,-1.0,1.0,HighConstraint,Unexpected,1,-1,rend
433.0,215.38337411396773,0.0,0.017175717,-1.0,1.0,HighConstraint,Unexpected,1,-1,zips
414.0,268.2113907071822,5.0,0.063308796,-1.0,1.0,HighConstraint,Unexpected,1,-1,poor
362.0,295.52202175546097,10.0,0.020903151,-1.0,1.0,HighConstraint,Unexpected,1,-1,bide
437.0,335.636948695242,11.0,0.023610086,1.0,1.0,HighConstraint,Unexpected,1,-1,bile
452.0,211.69659070484977,3.0,0.041217761,-1.0,1.0,HighConstraint,Unexpected,1,-1,unto
334.0,283.50058760755667,3.0,0.042558629,1.0,1.0,HighConstraint,Unexpected,1,-1,chew
227.0,233.49491884200697,4.0,0.017998236,-1.0,1.0,HighConstraint,Unexpected,1,-1,prim
289.0,253.02483374644112,4.0,0.037454329,1.0,1.0,HighConstraint,Unexpected,1,-1,yank
183.0,218.41133498095027,6.0,0.038820396,-1.0,1.0,HighConstraint,Unexpected,1,-1,doom
296.0,252.7009479151091,1.0,0.042034881,1.0,1.0,HighConstraint,Unexpected,1,-1,drum
4.0,333.1267800632414,10.0,0.03857022,1.0,1.0,HighConstraint,Unexpected,1,-1,mint
92.0,311.5150399909427,11.0,0.041550728,1.0,1.0,HighConstraint,Unexpected,1,-1,tuck
39.0,156.70899463884865,9.0,0.02949011,1.0,0.0,HighConstraint,Unexpected,1,-1,lard
475.0,320.403430991443,8.0,0.026842569,1.0,1.0,HighConstraint,Unexpected,1,-1,dusk
173.0,312.3249588791283,12.0,0.042592826,1.0,1.0,HighConstraint,Unexpected,1,-1,reed
239.0,306.73052330176506,8.0,0.045810911,1.0,1.0,HighConstraint,Unexpected,1,-1,flow
310.0,340.46291790424664,15.0,0.042952791,1.0,1.0,HighConstraint,Unexpected,1,-1,mill
302.0,212.59744431886216,0.0,0.028834974,1.0,1.0,HighConstraint,Unexpected,1,-1,quad
230.0,263.56778002466274,6.0,0.031464516,1.0,1.0,HighConstraint,Unexpected,1,-1,skid
240.0,276.44347420759124,4.0,0.026320621,-1.0,1.0,HighConstraint,Unexpected,1,-1,dual
390.0,214.36186936967206,2.0,0.06653228,-1.0,1.0,HighConstraint,Unexpected,1,-1,high
138.0,289.0767047720739,7.0,0.05755116,-1.0,1.0,HighConstraint,Unexpected,1,-1,crap
126.0,263.029756919762,1.0,0.014006227,-1.0,1.0,HighConstraint,Unexpected,1,-1,peon
112.0,276.81824037582777,6.0,0.021912853,-1.0,1.0,HighConstraint,Unexpected,1,-1,sped
140.0,222.85505133654232,0.0,0.020345206,1.0,1.0,HighConstraint,Unexpected,1,-1,magi
309.0,283.150753363332,4.0,0.02744911,1.0,1.0,HighConstraint,Unexpected,1,-1,duet
117.0,307.2798243369752,4.0,0.00979284,1.0,1.0,HighConstraint,Unexpected,1,-1,glob
53.0,298.0415708260689,13.0,0.037772898,1.0,1.0,HighConstraint,Unexpected,1,-1,gale
155.0,299.38098480883673,5.0,0.037020572,1.0,1.0,HighConstraint,Unexpected,1,-1,crow
58.0,252.87301123239428,2.0,0.025906661,-1.0,1.0,HighConstraint,Unexpected,1,-1,tier
277.0,337.7173692322852,14.0,0.045823509,1.0,1.0,HighConstraint,Unexpected,1,-1,dame
8.0,302.0592863525996,6.0,0.032808985,1.0,1.0,HighConstraint,Unexpected,1,-1,gram
331.0,318.1457534140707,10.0,0.046244668,1.0,1.0,HighConstraint,Unexpected,1,-1,port
350.0,299.6383580291081,11.0,0.030733788,-1.0,1.0,HighConstraint,Unexpected,1,-1,gall
236.0,263.7638966880875,3.0,0.050341067,1.0,1.0,HighConstraint,Unexpected,1,-1,path
133.0,317.3422732369653,14.0,0.047407354,-1.0,1.0,HighConstraint,Unexpected,1,-1,tone
374.0,304.93145194292185,11.0,0.032924173,-1.0,1.0,HighConstraint,Unexpected,1,-1,peed
76.0,317.29403073909384,9.0,0.026966757,1.0,1.0,HighConstraint,Unexpected,1,-1,foil
388.0,302.33172712182676,11.0,0.050591242,-1.0,1.0,HighConstraint,Unexpected,1,-1,warn
37.0,268.91775257677807,1.0,0.045755116,1.0,1.0,HighConstraint,Unexpected,1,-1,poem
258.0,313.42867450034004,9.0,0.024162632,-1.0,1.0,HighConstraint,Unexpected,1,-1,plop
429.0,304.81069026519816,7.0,0.039270352,1.0,1.0,HighConstraint,Unexpected,1,-1,peak
77.0,315.5223188637523,11.0,0.036986375,-1.0,1.0,HighConstraint,Unexpected,1,-1,peep
101.0,255.13000330313994,3.0,0.048282068,-1.0,1.0,HighConstraint,Unexpected,1,-1,june
21.0,308.51277546012295,8.0,0.032386026,1.0,1.0,HighConstraint,Unexpected,1,-1,hind
286.0,257.21775459528334,1.0,0.039597919,1.0,1.0,HighConstraint,Unexpected,1,-1,crib
233.0,229.40385762563764,2.0,0.02561689,-1.0,1.0,HighConstraint,Unexpected,1,-1,atop
150.0,198.01431266339972,2.0,0.064982632,-1.0,1.0,HighConstraint,Unexpected,1,-1,able
121.0,332.46084936117614,10.0,0.017998236,1.0,1.0,HighConstraint,Unexpected,1,-1,wort
237.0,278.5960470286897,3.0,0.017998236,1.0,1.0,HighConstraint,Unexpected,1,-1,kiln
145.0,331.4313244233823,14.0,0.031252137,1.0,1.0,HighConstraint,Unexpected,1,-1,tack
44.0,285.3675040237014,5.0,0.008588758,-1.0,1.0,HighConstraint,Unexpected,1,-1,plod
363.0,260.22152037677915,3.0,0.040699411,-1.0,1.0,HighConstraint,Unexpected,1,-1,fuss
23.0,338.90731878282725,18.0,0.014006227,-1.0,1.0,HighConstraint,Unexpected,1,-1,sear
253.0,311.9095873588396,8.0,0.040890193,1.0,1.0,HighConstraint,Unexpected,1,-1,melt
163.0,243.41839979950942,4.0,0.057405374,-1.0,1.0,HighConstraint,Unexpected,1,-1,type
190.0,261.8846863629725,6.0,0.014630766,-1.0,1.0,HighConstraint,Unexpected,1,-1,meld
413.0,295.6300459612719,6.0,0.026047047,-1.0,1.0,HighConstraint,Unexpected,1,-1,rift
153.0,234.02256671210998,1.0,0.020629578,-1.0,1.0,HighConstraint,Unexpected,1,-1,noun
210.0,311.90182593650957,7.0,0.031252137,1.0,1.0,HighConstraint,Unexpected,1,-1,snot
471.0,260.6503820040623,8.0,0.032629002,-1.0,1.0,HighConstraint,Unexpected,1,-1,gaze
341.0,237.8580771269943,3.0,0.065799752,-1.0,1.0,HighConstraint,Unexpected,1,-1,free
