WordInds,LexSemErr,ONsize,Frequency,Concreteness,ItemCrossedThreshold,IsWord_name,IsNeighborofExpected_name,IsWord_code,IsNeighborofExpected_code,Word
,117.5980754280918,4.0,,,0.0,Pseudoword,Neighbor,-1,1,hunf
,125.91782351369696,9.0,,,0.0,Pseudoword,Neighbor,-1,1,goad
,135.3632287239947,9.0,,,0.0,Pseudoword,Neighbor,-1,1,pist
,134.8506975886933,9.0,,,0.0,Pseudoword,Neighbor,-1,1,coap
,124.40489169073506,9.0,,,0.0,Pseudoword,Neighbor,-1,1,kang
,157.4400664896429,3.0,,,0.0,Pseudoword,Neighbor,-1,1,cuts
,111.61719852933678,3.0,,,0.0,Pseudoword,Neighbor,-1,1,wimb
,143.73495660797735,5.0,,,0.0,Pseudoword,Neighbor,-1,1,toud
,125.48282183009397,5.0,,,0.0,Pseudoword,Neighbor,-1,1,krew
,167.26007153454452,7.0,,,0.0,Pseudoword,Neighbor,-1,1,yain
,128.11289399181527,7.0,,,1.0,Pseudoword,Neighbor,-1,1,iump
,136.74960012627304,4.0,,,0.0,Pseudoword,Neighbor,-1,1,prid
,116.02599152430362,4.0,,,1.0,Pseudoword,Neighbor,-1,1,buri
,183.86828548055968,13.0,,,0.0,Pseudoword,Neighbor,-1,1,rike
,119.42632339644528,13.0,,,0.0,Pseudoword,Neighbor,-1,1,cail
,129.25452548395344,4.0,,,0.0,Pseudoword,Neighbor,-1,1,fawt
,113.42174787684425,4.0,,,0.0,Pseudoword,Neighbor,-1,1,lrap
,136.04508071732,6.0,,,0.0,Pseudoword,Neighbor,-1,1,poly
,125.0848646445631,6.0,,,0.0,Pseudoword,Neighbor,-1,1,grig
,117.737904156034,1.0,,,0.0,Pseudoword,Neighbor,-1,1,crnx
,77.70783474397187,1.0,,,0.0,Pseudoword,Neighbor,-1,1,ezge
,127.94155315161224,11.0,,,0.0,Pseudoword,Neighbor,-1,1,eest
,119.97140297409427,11.0,,,0.0,Pseudoword,Neighbor,-1,1,fink
,142.45278260384964,3.0,,,0.0,Pseudoword,Neighbor,-1,1,dtop
,106.16476802830695,3.0,,,1.0,Pseudoword,Neighbor,-1,1,qosy
,153.64263275012397,8.0,,,0.0,Pseudoword,Neighbor,-1,1,veel
,104.68254163939184,8.0,,,1.0,Pseudoword,Neighbor,-1,1,uock
,119.26316833467118,3.0,,,0.0,Pseudoword,Neighbor,-1,1,guli
,120.62459444756306,3.0,,,0.0,Pseudoword,Neighbor,-1,1,twiz
,131.16843252703748,9.0,,,0.0,Pseudoword,Neighbor,-1,1,cack
,118.94122018959847,9.0,,,0.0,Pseudoword,Neighbor,-1,1,flad
,112.23612564887655,5.0,,,0.0,Pseudoword,Neighbor,-1,1,whil
,110.80241511156471,5.0,,,0.0,Pseudoword,Neighbor,-1,1,bree
,165.9451947284332,7.0,,,0.0,Pseudoword,Neighbor,-1,1,tift
,127.51298614001514,7.0,,,0.0,Pseudoword,Neighbor,-1,1,lamd
,122.08616406652388,2.0,,,0.0,Pseudoword,Neighbor,-1,1,aval
,112.14832330378002,2.0,,,0.0,Pseudoword,Neighbor,-1,1,edic
,128.48448274029533,3.0,,,0.0,Pseudoword,Neighbor,-1,1,gulg
,127.46225735389541,3.0,,,1.0,Pseudoword,Neighbor,-1,1,mafl
,158.402396629844,6.0,,,0.0,Pseudoword,Neighbor,-1,1,posr
,131.02309128320027,6.0,,,0.0,Pseudoword,Neighbor,-1,1,glog
,148.32750447255967,11.0,,,0.0,Pseudoword,Neighbor,-1,1,jave
,118.576435748054,11.0,,,0.0,Pseudoword,Neighbor,-1,1,sind
,121.36438333378776,10.0,,,0.0,Pseudoword,Neighbor,-1,1,rall
,124.32312339924613,10.0,,,0.0,Pseudoword,Neighbor,-1,1,slad
,144.79730711903318,10.0,,,0.0,Pseudoword,Neighbor,-1,1,jull
,118.98661519447641,10.0,,,0.0,Pseudoword,Neighbor,-1,1,sast
,144.98478246684846,12.0,,,0.0,Pseudoword,Neighbor,-1,1,pice
,135.5496771927219,12.0,,,0.0,Pseudoword,Neighbor,-1,1,tust
,152.873705498079,5.0,,,0.0,Pseudoword,Neighbor,-1,1,snaw
,120.16263186607196,5.0,,,0.0,Pseudoword,Neighbor,-1,1,zawn
,146.56771822929568,6.0,,,0.0,Pseudoword,Neighbor,-1,1,plur
,116.55934323686935,6.0,,,0.0,Pseudoword,Neighbor,-1,1,leah
,171.72941244904683,13.0,,,0.0,Pseudoword,Neighbor,-1,1,bole
,125.78976044017581,13.0,,,0.0,Pseudoword,Neighbor,-1,1,dack
,113.13125370395548,4.0,,,0.0,Pseudoword,Neighbor,-1,1,trae
,114.7337126008415,4.0,,,0.0,Pseudoword,Neighbor,-1,1,hewl
,124.28384090916438,1.0,,,0.0,Pseudoword,Neighbor,-1,1,javi
,87.11136467145869,1.0,,,0.0,Pseudoword,Neighbor,-1,1,bzas
,127.68396163595148,5.0,,,0.0,Pseudoword,Neighbor,-1,1,sasp
,128.5641497202797,5.0,,,0.0,Pseudoword,Neighbor,-1,1,roax
,117.10689935983274,4.0,,,0.0,Pseudoword,Neighbor,-1,1,hray
,122.22339392743996,4.0,,,0.0,Pseudoword,Neighbor,-1,1,dudl
,126.51611605590585,10.0,,,0.0,Pseudoword,Neighbor,-1,1,bant
,120.29443300670741,10.0,,,0.0,Pseudoword,Neighbor,-1,1,sode
,119.71474800237596,3.0,,,0.0,Pseudoword,Neighbor,-1,1,unio
,127.14139705644963,3.0,,,0.0,Pseudoword,Neighbor,-1,1,nlue
,140.23513731736247,8.0,,,0.0,Pseudoword,Neighbor,-1,1,ving
,129.50087942011652,8.0,,,0.0,Pseudoword,Neighbor,-1,1,boor
,11.717899847781702,1.0,,,1.0,Pseudoword,Neighbor,-1,1,deqo
,77.29875210741554,1.0,,,0.0,Pseudoword,Neighbor,-1,1,uzed
,21.623392374354033,2.0,,,0.0,Pseudoword,Neighbor,-1,1,selv
,114.23652303097829,2.0,,,0.0,Pseudoword,Neighbor,-1,1,txpo
,119.92030654340924,5.0,,,0.0,Pseudoword,Neighbor,-1,1,tris
,106.40688863099226,5.0,,,0.0,Pseudoword,Neighbor,-1,1,saag
,132.5620241475005,6.0,,,0.0,Pseudoword,Neighbor,-1,1,huss
,114.20645983651737,6.0,,,0.0,Pseudoword,Neighbor,-1,1,soid
,113.56620626862905,13.0,,,0.0,Pseudoword,Neighbor,-1,1,cear
,144.62411193979887,13.0,,,0.0,Pseudoword,Neighbor,-1,1,tate
,151.1052456231028,10.0,,,0.0,Pseudoword,Neighbor,-1,1,porm
,146.1146122855656,10.0,,,0.0,Pseudoword,Neighbor,-1,1,zink
,128.56355440996336,9.0,,,0.0,Pseudoword,Neighbor,-1,1,barm
,145.7000040258832,9.0,,,0.0,Pseudoword,Neighbor,-1,1,scag
,124.61656631272702,9.0,,,0.0,Pseudoword,Neighbor,-1,1,beah
,128.98953044403552,9.0,,,0.0,Pseudoword,Neighbor,-1,1,tolt
,137.6841148127899,4.0,,,0.0,Pseudoword,Neighbor,-1,1,irow
,105.90901437987318,4.0,,,0.0,Pseudoword,Neighbor,-1,1,aown
,146.21149943889537,9.0,,,0.0,Pseudoword,Neighbor,-1,1,spag
,114.9765735614847,9.0,,,0.0,Pseudoword,Neighbor,-1,1,teep
,119.07403127621706,4.0,,,0.0,Pseudoword,Neighbor,-1,1,pulf
,125.86668078055695,4.0,,,0.0,Pseudoword,Neighbor,-1,1,wony
,138.60099616143344,8.0,,,0.0,Pseudoword,Neighbor,-1,1,clag
,119.14085533856743,8.0,,,0.0,Pseudoword,Neighbor,-1,1,oind
,79.95102029756941,1.0,,,1.0,Pseudoword,Neighbor,-1,1,ajjr
,106.69345783480658,1.0,,,0.0,Pseudoword,Neighbor,-1,1,tcon
,133.17509346308793,1.0,,,0.0,Pseudoword,Neighbor,-1,1,jios
,125.57882760577328,1.0,,,0.0,Pseudoword,Neighbor,-1,1,yrud
,117.7687252383076,2.0,,,1.0,Pseudoword,Neighbor,-1,1,oozb
,108.13982504709895,2.0,,,0.0,Pseudoword,Neighbor,-1,1,aidk
,153.1392327300571,10.0,,,0.0,Pseudoword,Neighbor,-1,1,bing
,122.69700815893177,10.0,,,0.0,Pseudoword,Neighbor,-1,1,hast
,129.8239030505502,10.0,,,0.0,Pseudoword,Neighbor,-1,1,sint
,132.33123631753193,10.0,,,0.0,Pseudoword,Neighbor,-1,1,oush
,103.80180143206034,1.0,,,0.0,Pseudoword,Neighbor,-1,1,deys
,104.32129511821412,1.0,,,0.0,Pseudoword,Neighbor,-1,1,edry
,134.67339650529055,12.0,,,0.0,Pseudoword,Neighbor,-1,1,hank
,116.77262151794582,12.0,,,0.0,Pseudoword,Neighbor,-1,1,eear
,121.77933983853245,5.0,,,0.0,Pseudoword,Neighbor,-1,1,roin
,117.56040044580445,5.0,,,0.0,Pseudoword,Neighbor,-1,1,plat
,111.98041322869395,3.0,,,0.0,Pseudoword,Neighbor,-1,1,wpen
,112.48757884185844,3.0,,,0.0,Pseudoword,Neighbor,-1,1,flib
,136.4281824793108,9.0,,,0.0,Pseudoword,Neighbor,-1,1,funt
,127.1914278578179,9.0,,,0.0,Pseudoword,Neighbor,-1,1,hise
,115.74453330362431,9.0,,,0.0,Pseudoword,Neighbor,-1,1,meep
,119.49758631008176,9.0,,,0.0,Pseudoword,Neighbor,-1,1,euck
,135.73023086152853,2.0,,,0.0,Pseudoword,Neighbor,-1,1,seof
,12.092884523466093,2.0,,,1.0,Pseudoword,Neighbor,-1,1,oozv
,133.12434656248666,6.0,,,0.0,Pseudoword,Neighbor,-1,1,nong
,120.06819453442938,6.0,,,0.0,Pseudoword,Neighbor,-1,1,pish
,77.81036409538169,1.0,,,0.0,Pseudoword,Neighbor,-1,1,ajti
,131.60513465126178,1.0,,,1.0,Pseudoword,Neighbor,-1,1,uswr
,110.96871508597428,4.0,,,0.0,Pseudoword,Neighbor,-1,1,lamo
,109.63860413334052,4.0,,,0.0,Pseudoword,Neighbor,-1,1,stuy
,122.9512220701348,8.0,,,0.0,Pseudoword,Neighbor,-1,1,herk
,122.37509108932412,8.0,,,0.0,Pseudoword,Neighbor,-1,1,fung
,114.00912280499911,5.0,,,0.0,Pseudoword,Neighbor,-1,1,wlip
,128.48655907287417,5.0,,,0.0,Pseudoword,Neighbor,-1,1,heri
,121.5230725808027,8.0,,,0.0,Pseudoword,Neighbor,-1,1,moom
,135.3624421297435,8.0,,,0.0,Pseudoword,Neighbor,-1,1,ract
,128.13598935620044,2.0,,,0.0,Pseudoword,Neighbor,-1,1,cipy
,11.414658659288595,2.0,,,1.0,Pseudoword,Neighbor,-1,1,xxes
,122.52960656450337,4.0,,,0.0,Pseudoword,Neighbor,-1,1,ghow
,107.32983418707553,4.0,,,0.0,Pseudoword,Neighbor,-1,1,saug
,130.39893475455546,13.0,,,0.0,Pseudoword,Neighbor,-1,1,rint
,117.76639189739217,13.0,,,0.0,Pseudoword,Neighbor,-1,1,lail
,133.42311519869565,9.0,,,0.0,Pseudoword,Neighbor,-1,1,foop
,131.18386306671502,9.0,,,0.0,Pseudoword,Neighbor,-1,1,darp
,117.43741791683199,8.0,,,0.0,Pseudoword,Neighbor,-1,1,oack
,141.59205973586865,8.0,,,0.0,Pseudoword,Neighbor,-1,1,shan
,120.31994570909369,7.0,,,0.0,Pseudoword,Neighbor,-1,1,clah
,126.88852327028451,7.0,,,0.0,Pseudoword,Neighbor,-1,1,gaid
,140.81471455086572,11.0,,,0.0,Pseudoword,Neighbor,-1,1,keed
,126.96856972827622,11.0,,,0.0,Pseudoword,Neighbor,-1,1,gook
,133.09089670240914,5.0,,,0.0,Pseudoword,Neighbor,-1,1,herx
,130.0843210778209,5.0,,,0.0,Pseudoword,Neighbor,-1,1,jote
,138.0697765181275,7.0,,,0.0,Pseudoword,Neighbor,-1,1,claf
,165.7391960901655,7.0,,,0.0,Pseudoword,Neighbor,-1,1,wift
,123.54904072333375,3.0,,,0.0,Pseudoword,Neighbor,-1,1,txen
,130.71197518190013,3.0,,,0.0,Pseudoword,Neighbor,-1,1,leps
,116.59736781886723,4.0,,,0.0,Pseudoword,Neighbor,-1,1,uair
,141.67614583020196,4.0,,,0.0,Pseudoword,Neighbor,-1,1,swun
,124.8468363655588,3.0,,,0.0,Pseudoword,Neighbor,-1,1,hurh
,112.98933383631888,3.0,,,0.0,Pseudoword,Neighbor,-1,1,flun
,104.56859592252167,2.0,,,0.0,Pseudoword,Neighbor,-1,1,arys
,99.94569483879066,2.0,,,0.0,Pseudoword,Neighbor,-1,1,mver
,137.81692902800438,5.0,,,0.0,Pseudoword,Neighbor,-1,1,wisd
,120.95649172795868,5.0,,,0.0,Pseudoword,Neighbor,-1,1,rlam
,111.31087741097471,2.0,,,0.0,Pseudoword,Neighbor,-1,1,nigk
,103.71215363063611,2.0,,,1.0,Pseudoword,Neighbor,-1,1,vvry
,123.47893220869987,5.0,,,0.0,Pseudoword,Neighbor,-1,1,rhin
,118.45910648483846,5.0,,,0.0,Pseudoword,Neighbor,-1,1,wied
,123.65969278993025,6.0,,,0.0,Pseudoword,Neighbor,-1,1,gass
,110.20862912742382,6.0,,,0.0,Pseudoword,Neighbor,-1,1,foxl
,134.5086264488046,4.0,,,0.0,Pseudoword,Neighbor,-1,1,cype
,131.23126385188232,4.0,,,0.0,Pseudoword,Neighbor,-1,1,iair
,121.57254175187136,7.0,,,0.0,Pseudoword,Neighbor,-1,1,srow
,128.6284895170646,7.0,,,0.0,Pseudoword,Neighbor,-1,1,flel
,126.07422475239173,5.0,,,0.0,Pseudoword,Neighbor,-1,1,grix
,106.49305313748701,5.0,,,0.0,Pseudoword,Neighbor,-1,1,ploh
,153.5851417200828,7.0,,,0.0,Pseudoword,Neighbor,-1,1,harf
,114.05264646515207,7.0,,,0.0,Pseudoword,Neighbor,-1,1,soay
,111.44506182767854,10.0,,,0.0,Pseudoword,Neighbor,-1,1,fick
,145.2422710856719,10.0,,,0.0,Pseudoword,Neighbor,-1,1,heer
,137.61805739791228,2.0,,,0.0,Pseudoword,Neighbor,-1,1,jcne
,10.955437162741944,2.0,,,0.0,Pseudoword,Neighbor,-1,1,xrom
,104.64301909222566,2.0,,,1.0,Pseudoword,Neighbor,-1,1,hypd
,11.441636719534138,2.0,,,1.0,Pseudoword,Neighbor,-1,1,ablv
,135.51005932285335,5.0,,,0.0,Pseudoword,Neighbor,-1,1,tonn
,110.78137572469288,5.0,,,0.0,Pseudoword,Neighbor,-1,1,whis
,111.90869104826467,4.0,,,0.0,Pseudoword,Neighbor,-1,1,stey
,120.32646507261177,4.0,,,0.0,Pseudoword,Neighbor,-1,1,krow
,119.24220796109405,2.0,,,0.0,Pseudoword,Neighbor,-1,1,agem
,77.23176572782167,2.0,,,0.0,Pseudoword,Neighbor,-1,1,vzry
,139.1323365249067,3.0,,,0.0,Pseudoword,Neighbor,-1,1,nopy
,106.41882522165432,3.0,,,0.0,Pseudoword,Neighbor,-1,1,thul
408.0,257.61783287913147,2.0,0.024677382,1.0,1.0,Word,NonNeighbor,1,-1,acne
942.0,262.9031687893229,2.0,0.030012059,-1.0,1.0,Word,NonNeighbor,1,-1,trot
626.0,270.0501035084273,7.0,0.051082594,-1.0,1.0,Word,NonNeighbor,1,-1,wood
426.0,297.98171944609805,7.0,0.046694624,-1.0,1.0,Word,NonNeighbor,1,-1,flew
854.0,261.9078993854982,5.0,0.055501161,-1.0,1.0,Word,NonNeighbor,1,-1,crew
1501.0,269.1302601314283,5.0,0.003169489,-1.0,1.0,Word,NonNeighbor,1,-1,jilt
1249.0,199.45352283180844,2.0,0.03652562,-1.0,1.0,Word,NonNeighbor,1,-1,itch
1253.0,179.07777168954357,2.0,0.035344936,-1.0,1.0,Word,NonNeighbor,1,-1,aged
1104.0,293.5204482015667,16.0,0.074714278,-1.0,1.0,Word,NonNeighbor,1,-1,hear
599.0,312.2307220802661,16.0,0.035839888,-1.0,1.0,Word,NonNeighbor,1,-1,hare
230.0,274.4881398619155,6.0,0.031464516,1.0,1.0,Word,NonNeighbor,1,-1,skid
311.0,286.2425236822555,6.0,0.036917982,-1.0,1.0,Word,NonNeighbor,1,-1,fled
1312.0,286.2825343344787,13.0,0.08356941,-1.0,1.0,Word,NonNeighbor,1,-1,tell
1384.0,290.2838618413704,13.0,0.062101114,-1.0,1.0,Word,NonNeighbor,1,-1,none
269.0,295.5888719248275,7.0,0.028636994,1.0,1.0,Word,NonNeighbor,1,-1,haze
491.0,298.94629257902324,7.0,0.02500315,-1.0,1.0,Word,NonNeighbor,1,-1,blot
1532.0,198.6004628119719,2.0,0.012580767,-1.0,1.0,Word,NonNeighbor,1,-1,ably
749.0,241.80549834982048,2.0,0.040028077,-1.0,1.0,Word,NonNeighbor,1,-1,pier
741.0,304.2877610856393,11.0,0.046359857,-1.0,1.0,Word,NonNeighbor,1,-1,seal
113.0,328.0301728849257,11.0,0.036741599,1.0,1.0,Word,NonNeighbor,1,-1,mold
664.0,264.6684906171263,7.0,0.053253181,-1.0,1.0,Word,NonNeighbor,1,-1,roof
1208.0,271.5231806052301,7.0,0.051411962,-1.0,1.0,Word,NonNeighbor,1,-1,hung
1394.0,194.99997010138483,4.0,0.073116035,-1.0,1.0,Word,NonNeighbor,1,-1,next
515.0,259.87102683164676,4.0,0.057947121,-1.0,1.0,Word,NonNeighbor,1,-1,tree
891.0,284.9896871073063,8.0,0.043435143,-1.0,1.0,Word,NonNeighbor,1,-1,leak
197.0,306.095766058271,8.0,0.04449344,1.0,1.0,Word,NonNeighbor,1,-1,porn
905.0,243.43325946828273,3.0,0.063400587,-1.0,1.0,Word,NonNeighbor,1,-1,drop
667.0,241.78134275791862,3.0,0.038710606,-1.0,1.0,Word,NonNeighbor,1,-1,cola
680.0,284.5464627894279,11.0,0.071571786,-1.0,1.0,Word,NonNeighbor,1,-1,head
611.0,298.2181170961207,11.0,0.04367272,-1.0,1.0,Word,NonNeighbor,1,-1,dice
15.0,260.6403971983463,5.0,0.052113893,-1.0,1.0,Word,NonNeighbor,1,-1,tour
1094.0,261.56228206392467,5.0,0.076604093,-1.0,1.0,Word,NonNeighbor,1,-1,stop
1000.0,283.35464762366263,8.0,0.051593744,-1.0,1.0,Word,NonNeighbor,1,-1,dump
1484.0,276.1700694105533,8.0,0.039473732,-1.0,1.0,Word,NonNeighbor,1,-1,vast
310.0,332.87675922614443,15.0,0.042952791,1.0,1.0,Word,NonNeighbor,1,-1,mill
1372.0,293.2186384649091,15.0,0.072477097,-1.0,1.0,Word,NonNeighbor,1,-1,same
1429.0,268.09013213102077,6.0,0.046212271,-1.0,1.0,Word,NonNeighbor,1,-1,foul
1032.0,277.6726207699254,6.0,0.040168463,-1.0,1.0,Word,NonNeighbor,1,-1,leap
971.0,199.6143420865433,2.0,0.013325894,-1.0,1.0,Word,NonNeighbor,1,-1,etch
106.0,264.665209437598,2.0,0.016727561,-1.0,1.0,Word,NonNeighbor,1,-1,airy
347.0,176.20949518026873,1.0,0.019423696,-1.0,1.0,Word,NonNeighbor,1,-1,ajar
991.0,192.2401837365333,1.0,0.028010655,-1.0,1.0,Word,NonNeighbor,1,-1,ogre
1187.0,288.5565908144832,10.0,0.039398139,-1.0,1.0,Word,NonNeighbor,1,-1,dash
1027.0,266.0254181403085,10.0,0.057326182,-1.0,1.0,Word,NonNeighbor,1,-1,nick
1427.0,263.2521611133428,4.0,0.035173953,-1.0,1.0,Word,NonNeighbor,1,-1,brag
725.0,264.14151231119905,4.0,0.022593186,-1.0,1.0,Word,NonNeighbor,1,-1,axes
521.0,292.50930802080904,9.0,0.048854412,-1.0,1.0,Word,NonNeighbor,1,-1,sand
550.0,294.8951179159481,9.0,0.031180144,-1.0,1.0,Word,NonNeighbor,1,-1,beak
563.0,297.8092809752435,8.0,0.016254207,-1.0,1.0,Word,NonNeighbor,1,-1,leek
66.0,307.45976632840535,8.0,0.043960692,1.0,1.0,Word,NonNeighbor,1,-1,torn
1331.0,250.50042495235022,3.0,0.047675528,-1.0,1.0,Word,NonNeighbor,1,-1,term
659.0,234.6754937691303,3.0,0.066553878,-1.0,1.0,Word,NonNeighbor,1,-1,body
1064.0,272.77418785456973,4.0,0.032069257,-1.0,1.0,Word,NonNeighbor,1,-1,duel
1045.0,261.79552866926036,4.0,0.063013625,-1.0,1.0,Word,NonNeighbor,1,-1,boss
876.0,294.3203882849745,8.0,0.022593186,-1.0,1.0,Word,NonNeighbor,1,-1,goop
1275.0,300.2585154389759,8.0,0.022373607,-1.0,1.0,Word,NonNeighbor,1,-1,rant
1223.0,266.70600259854956,5.0,0.071204622,-1.0,1.0,Word,NonNeighbor,1,-1,play
361.0,299.14761941748554,5.0,0.052416263,1.0,1.0,Word,NonNeighbor,1,-1,soft
496.0,310.32604661449693,11.0,0.038764601,-1.0,1.0,Word,NonNeighbor,1,-1,lust
923.0,296.11355234526854,11.0,0.054608448,-1.0,1.0,Word,NonNeighbor,1,-1,feed
85.0,335.34861260079924,13.0,0.033590108,1.0,1.0,Word,NonNeighbor,1,-1,pest
1434.0,286.3306866191809,13.0,0.068274509,-1.0,1.0,Word,NonNeighbor,1,-1,gave
1550.0,231.86638723810466,4.0,0.092944691,-1.0,1.0,Word,NonNeighbor,1,-1,know
865.0,268.6865822452964,4.0,0.02744911,-1.0,1.0,Word,NonNeighbor,1,-1,burp
1276.0,234.6593658750212,2.0,0.015750256,-1.0,1.0,Word,NonNeighbor,1,-1,exes
1516.0,242.77507235004836,2.0,0.030733788,-1.0,1.0,Word,NonNeighbor,1,-1,loco
856.0,288.6273633238275,7.0,0.036952179,-1.0,1.0,Word,NonNeighbor,1,-1,hump
1316.0,292.4607578389906,7.0,0.030094851,-1.0,1.0,Word,NonNeighbor,1,-1,wilt
409.0,261.0703889526334,3.0,0.025906661,-1.0,1.0,Word,NonNeighbor,1,-1,cuss
395.0,264.7524516767281,3.0,0.027090945,1.0,1.0,Word,NonNeighbor,1,-1,kelp
330.0,306.8709187492283,6.0,0.020345206,1.0,1.0,Word,NonNeighbor,1,-1,leer
1151.0,267.90426950591325,6.0,0.058622055,-1.0,1.0,Word,NonNeighbor,1,-1,grab
541.0,282.6236201682522,12.0,0.052419863,-1.0,1.0,Word,NonNeighbor,1,-1,gate
688.0,310.297208699812,12.0,0.047434351,-1.0,1.0,Word,NonNeighbor,1,-1,sink
96.0,323.0435754039421,9.0,0.040393441,1.0,1.0,Word,NonNeighbor,1,-1,cunt
295.0,318.2037450901072,9.0,0.033590108,1.0,1.0,Word,NonNeighbor,1,-1,cork
1161.0,272.80450489299545,9.0,0.0775472,-1.0,1.0,Word,NonNeighbor,1,-1,work
1055.0,292.3133688863058,9.0,0.050747827,-1.0,1.0,Word,NonNeighbor,1,-1,hunt
948.0,280.8365579174296,10.0,0.040931589,-1.0,1.0,Word,NonNeighbor,1,-1,tide
1149.0,286.532781166023,10.0,0.066568276,-1.0,1.0,Word,NonNeighbor,1,-1,cool
1138.0,299.4031576476233,12.0,0.068195317,-1.0,1.0,Word,NonNeighbor,1,-1,read
417.0,333.3319151095748,12.0,0.03837224,1.0,1.0,Word,NonNeighbor,1,-1,dose
540.0,294.37247818208755,13.0,0.054021706,-1.0,1.0,Word,NonNeighbor,1,-1,bell
1046.0,306.1606367632391,13.0,0.054867623,-1.0,1.0,Word,NonNeighbor,1,-1,pack
615.0,284.64145220025205,7.0,0.034155253,-1.0,1.0,Word,NonNeighbor,1,-1,shin
429.0,309.6656500016212,7.0,0.039270352,1.0,1.0,Word,NonNeighbor,1,-1,peak
1164.0,247.4762665573477,4.0,0.037020572,-1.0,1.0,Word,NonNeighbor,1,-1,puff
163.0,255.47826571131645,4.0,0.057405374,-1.0,1.0,Word,NonNeighbor,1,-1,type
619.0,292.92089292502845,6.0,0.018743363,-1.0,1.0,Word,NonNeighbor,1,-1,husk
803.0,285.26634669593153,6.0,0.045733518,-1.0,1.0,Word,NonNeighbor,1,-1,chop
421.0,299.27066989779314,11.0,0.043390148,-1.0,1.0,Word,NonNeighbor,1,-1,worn
1023.0,297.14675628797386,11.0,0.046523641,-1.0,1.0,Word,NonNeighbor,1,-1,bend
78.0,289.1653314031118,4.0,0.022807365,1.0,1.0,Word,NonNeighbor,1,-1,fawn
1521.0,262.5106886791556,4.0,0.059268192,-1.0,1.0,Word,NonNeighbor,1,-1,soul
553.0,295.79427579838364,13.0,0.053659941,-1.0,1.0,Word,NonNeighbor,1,-1,hill
729.0,316.17495187300096,13.0,0.052747431,-1.0,1.0,Word,NonNeighbor,1,-1,lane
1219.0,222.3469291380597,2.0,0.010836738,-1.0,1.0,Word,NonNeighbor,1,-1,quip
968.0,209.3301055183189,2.0,0.027791076,-1.0,1.0,Word,NonNeighbor,1,-1,oval
544.0,308.28082808214197,14.0,0.047693526,-1.0,1.0,Word,NonNeighbor,1,-1,tent
634.0,290.4722877541004,14.0,0.033903277,-1.0,1.0,Word,NonNeighbor,1,-1,rake
764.0,292.29427873864313,9.0,0.060324688,-1.0,1.0,Word,NonNeighbor,1,-1,land
552.0,297.34741230973316,9.0,0.060978024,-1.0,1.0,Word,NonNeighbor,1,-1,boat
446.0,304.9730803286947,8.0,0.020629578,-1.0,1.0,Word,NonNeighbor,1,-1,musk
673.0,283.2269425661284,8.0,0.05541117,-1.0,1.0,Word,NonNeighbor,1,-1,pool
657.0,297.9842863246762,10.0,0.015750256,-1.0,1.0,Word,NonNeighbor,1,-1,beet
165.0,318.2919652607594,10.0,0.023219524,-1.0,1.0,Word,NonNeighbor,1,-1,wary
1074.0,252.11794876897116,3.0,0.061498173,-1.0,1.0,Word,NonNeighbor,1,-1,blue
276.0,237.21774324439124,3.0,0.010836738,-1.0,1.0,Word,NonNeighbor,1,-1,yelp
115.0,330.94532712778243,7.0,0.026714782,1.0,1.0,Word,NonNeighbor,1,-1,blob
1468.0,270.32180528572553,7.0,0.051672936,-1.0,1.0,Word,NonNeighbor,1,-1,loss
949.0,284.90151384359945,10.0,0.035217149,-1.0,1.0,Word,NonNeighbor,1,-1,hash
988.0,289.9911600797865,10.0,0.064295099,-1.0,1.0,Word,NonNeighbor,1,-1,pull
89.0,280.7749882782,4.0,0.022593186,1.0,1.0,Word,NonNeighbor,1,-1,lube
306.0,282.64018301032917,4.0,0.05092241,1.0,1.0,Word,NonNeighbor,1,-1,drag
826.0,288.80199368149795,9.0,0.054306078,-1.0,1.0,Word,NonNeighbor,1,-1,bite
1240.0,268.8844324081807,9.0,0.071717572,-1.0,1.0,Word,NonNeighbor,1,-1,fuck
731.0,291.37169220451204,7.0,0.040051475,-1.0,1.0,Word,NonNeighbor,1,-1,coal
1416.0,294.27522407281737,7.0,0.030499811,-1.0,1.0,Word,NonNeighbor,1,-1,muse
591.0,242.57801558520913,5.0,0.034725797,-1.0,1.0,Word,NonNeighbor,1,-1,flea
1021.0,265.5125391589906,5.0,0.053598747,-1.0,1.0,Word,NonNeighbor,1,-1,pair
252.0,259.77767631623635,2.0,0.030012059,1.0,1.0,Word,NonNeighbor,1,-1,logo
1078.0,236.4259637382789,2.0,0.042691816,-1.0,1.0,Word,NonNeighbor,1,-1,arts
774.0,294.03999114469605,8.0,0.035260344,-1.0,1.0,Word,NonNeighbor,1,-1,lump
293.0,306.4929980617909,8.0,0.032508414,-1.0,1.0,Word,NonNeighbor,1,-1,poll
777.0,309.2356735333895,14.0,0.049214377,-1.0,1.0,Word,NonNeighbor,1,-1,wave
1457.0,300.91194415366505,14.0,0.072370908,-1.0,1.0,Word,NonNeighbor,1,-1,went
1105.0,279.6621284209947,8.0,0.049414157,-1.0,1.0,Word,NonNeighbor,1,-1,boom
1298.0,306.0396900571199,8.0,0.030733788,-1.0,1.0,Word,NonNeighbor,1,-1,span
